filename,x,y,width,height
12601,30.0,247.0,326.0,585.0
12601,443.0,342.0,220.0,625.0
12618,194.0,411.0,236.0,301.0
12619,571.0,204.0,136.0,286.0
12619,622.0,558.0,167.0,229.0
12621,184.0,483.0,266.0,330.0
12621,592.0,167.0,313.0,663.0
12626,610.0,393.0,204.0,160.0
12637,692.0,338.0,140.0,191.0
12637,239.0,352.0,121.0,93.0
12640,143.0,413.0,234.0,443.0
12640,558.0,347.0,161.0,378.0
12651,642.0,277.0,243.0,406.0
12651,315.0,309.0,226.0,429.0
12652,621.0,172.0,339.0,852.0
12652,123.0,204.0,332.0,816.0
12653,178.0,251.0,238.0,305.0
12655,259.0,606.0,216.0,254.0
12660,649.0,378.0,140.0,156.0
12661,199.0,663.0,188.0,70.0
12662,727.0,348.0,173.0,347.0
12662,105.0,540.0,283.0,307.0
12664,571.0,201.0,228.0,230.0
12665,199.0,592.0,250.0,116.0
12668,643.0,484.0,234.0,154.0
12680,639.0,225.0,187.0,320.0
12680,213.0,227.0,228.0,376.0
12683,717.0,433.0,278.0,438.0
12683,236.0,417.0,299.0,334.0
12694,76.0,343.0,276.0,487.0
12694,584.0,293.0,230.0,587.0
12696,590.0,199.0,151.0,266.0
12702,666.0,159.0,95.0,69.0
12702,247.0,168.0,219.0,317.0
12704,636.0,590.0,297.0,255.0
12704,246.0,323.0,224.0,502.0
12706,309.0,231.0,166.0,247.0
12707,605.0,559.0,106.0,75.0
12708,535.0,629.0,313.0,199.0
12711,661.0,493.0,131.0,111.0
12712,181.0,240.0,215.0,211.0
12713,302.0,434.0,138.0,164.0
12732,214.0,340.0,68.0,62.0
12736,172.0,451.0,165.0,222.0
12736,568.0,517.0,179.0,217.0
12739,197.0,477.0,221.0,183.0
12740,172.0,161.0,233.0,251.0
12741,272.0,410.0,189.0,177.0
12741,695.0,457.0,215.0,220.0
12744,209.0,179.0,281.0,559.0
12744,574.0,349.0,309.0,389.0
12748,626.0,611.0,129.0,91.0
12748,283.0,488.0,129.0,68.0
12753,347.0,277.0,206.0,522.0
12754,684.0,234.0,279.0,493.0
12754,373.0,510.0,129.0,234.0
12758,215.0,165.0,250.0,537.0
12758,544.0,186.0,311.0,523.0
12763,320.0,214.0,220.0,443.0
12763,656.0,228.0,218.0,414.0
12765,595.0,272.0,202.0,378.0
12765,277.0,158.0,197.0,396.0
12766,498.0,415.0,308.0,283.0
12770,185.0,253.0,321.0,504.0
12770,609.0,376.0,315.0,425.0
12777,212.0,489.0,165.0,106.0
12778,301.0,261.0,234.0,520.0
12778,630.0,258.0,323.0,533.0
12804,529.0,479.0,320.0,389.0
12806,225.0,469.0,184.0,121.0
12808,138.0,541.0,232.0,263.0
12808,525.0,520.0,274.0,338.0
12818,202.0,340.0,234.0,287.0
12820,170.0,390.0,247.0,187.0
12820,671.0,415.0,197.0,216.0
12825,81.0,135.0,216.0,717.0
12837,303.0,613.0,135.0,204.0
12843,365.0,192.0,115.0,173.0
12843,204.0,385.0,219.0,222.0
12843,594.0,465.0,259.0,272.0
12843,614.0,264.0,128.0,171.0
12844,578.0,442.0,358.0,286.0
12845,535.0,117.0,321.0,558.0
12845,187.0,99.0,298.0,623.0
12848,563.0,120.0,240.0,679.0
12848,94.0,91.0,296.0,537.0
12850,621.0,365.0,182.0,278.0
12856,175.0,419.0,218.0,312.0
12856,648.0,381.0,195.0,348.0
12867,599.0,334.0,159.0,164.0
12876,464.0,280.0,235.0,298.0
12876,194.0,262.0,201.0,275.0
12877,282.0,383.0,156.0,197.0
12885,187.0,430.0,112.0,142.0
12885,634.0,746.0,141.0,151.0
12892,250.0,453.0,203.0,164.0
12899,562.0,152.0,256.0,453.0
12899,264.0,152.0,213.0,379.0
12913,667.0,265.0,234.0,585.0
12913,302.0,481.0,228.0,326.0
12927,642.0,184.0,226.0,410.0
12927,311.0,189.0,181.0,485.0
12928,228.0,627.0,265.0,210.0
12928,621.0,511.0,204.0,249.0
12932,646.0,189.0,124.0,247.0
12933,291.0,224.0,153.0,119.0
12933,630.0,389.0,195.0,95.0
12933,186.0,427.0,150.0,180.0
12937,609.0,279.0,185.0,399.0
12937,247.0,458.0,171.0,309.0
12942,130.0,404.0,213.0,133.0
12948,303.0,587.0,162.0,244.0
12949,563.0,360.0,124.0,211.0
12954,232.0,325.0,211.0,419.0
12954,577.0,310.0,220.0,492.0
12956,563.0,388.0,247.0,207.0
12958,596.0,194.0,145.0,175.0
12970,219.0,366.0,229.0,352.0
12972,244.0,366.0,186.0,244.0
12972,583.0,518.0,171.0,176.0
12972,629.0,342.0,170.0,158.0
12973,216.0,351.0,150.0,348.0
12975,546.0,163.0,335.0,520.0
12975,133.0,149.0,291.0,460.0
12984,220.0,446.0,215.0,312.0
12992,103.0,542.0,236.0,68.0
12995,237.0,373.0,274.0,413.0
12995,647.0,443.0,267.0,477.0
12999,250.0,515.0,182.0,166.0
12999,289.0,307.0,134.0,134.0
13001,140.0,427.0,265.0,158.0
13005,608.0,331.0,127.0,223.0
13010,16.0,3.0,375.0,416.0
13010,494.0,2.0,414.0,467.0
13017,589.0,787.0,270.0,226.0
13017,205.0,702.0,227.0,226.0
13020,563.0,223.0,272.0,494.0
13020,194.0,186.0,205.0,494.0
13024,484.0,500.0,256.0,363.0
13025,304.0,396.0,145.0,153.0
13031,174.0,214.0,264.0,621.0
13038,159.0,385.0,297.0,227.0
13038,541.0,387.0,273.0,217.0
13040,234.0,548.0,186.0,253.0
13040,549.0,472.0,299.0,313.0
13059,194.0,364.0,219.0,119.0
13060,780.0,598.0,143.0,137.0
13060,425.0,570.0,74.0,132.0
13066,630.0,598.0,289.0,426.0
13066,174.0,504.0,301.0,381.0
13068,203.0,466.0,189.0,184.0
13073,187.0,222.0,190.0,332.0
13079,288.0,297.0,173.0,278.0
13079,641.0,286.0,177.0,390.0
13087,82.0,590.0,228.0,255.0
13090,286.0,405.0,145.0,106.0
13091,546.0,219.0,300.0,671.0
13091,110.0,200.0,327.0,674.0
13094,240.0,249.0,217.0,270.0
13099,239.0,217.0,289.0,653.0
13099,607.0,208.0,235.0,705.0
13100,567.0,295.0,298.0,485.0
13100,160.0,393.0,272.0,412.0
13102,629.0,280.0,261.0,343.0
13102,270.0,397.0,193.0,305.0
13105,626.0,409.0,214.0,403.0
13105,227.0,207.0,250.0,570.0
13109,165.0,493.0,135.0,185.0
13111,536.0,176.0,259.0,495.0
13111,161.0,153.0,276.0,528.0
13113,544.0,427.0,209.0,271.0
13113,183.0,267.0,256.0,438.0
13118,187.0,618.0,144.0,160.0
13121,238.0,242.0,239.0,428.0
13121,614.0,254.0,280.0,532.0
13136,166.0,410.0,231.0,217.0
13136,614.0,398.0,292.0,297.0
13137,171.0,483.0,185.0,309.0
13137,592.0,432.0,234.0,404.0
13142,220.0,462.0,202.0,173.0
13142,512.0,259.0,221.0,284.0
13152,224.0,368.0,182.0,367.0
13152,552.0,361.0,261.0,384.0
13155,599.0,290.0,359.0,510.0
13155,108.0,257.0,324.0,464.0
13159,130.0,300.0,163.0,130.0
13165,696.0,546.0,267.0,332.0
13165,255.0,536.0,288.0,288.0
13171,140.0,583.0,188.0,114.0
13171,589.0,372.0,214.0,351.0
13171,242.0,221.0,110.0,151.0
13173,298.0,620.0,213.0,106.0
13176,138.0,310.0,276.0,417.0
13176,544.0,404.0,257.0,347.0
13182,269.0,493.0,218.0,318.0
13185,376.0,463.0,99.0,135.0
13186,596.0,416.0,293.0,315.0
13186,314.0,535.0,176.0,216.0
13190,201.0,489.0,220.0,145.0
13198,151.0,555.0,257.0,159.0
13206,90.0,280.0,316.0,427.0
13216,207.0,443.0,234.0,287.0
13216,582.0,504.0,180.0,250.0
13217,231.0,502.0,173.0,178.0
13217,619.0,538.0,214.0,199.0
13229,557.0,257.0,278.0,618.0
13229,58.0,225.0,331.0,555.0
13230,706.0,360.0,232.0,238.0
13230,702.0,801.0,249.0,144.0
13230,273.0,856.0,234.0,101.0
13230,300.0,367.0,226.0,423.0
13232,499.0,180.0,252.0,533.0
13237,86.0,232.0,381.0,459.0
13237,601.0,235.0,384.0,468.0
13239,180.0,147.0,202.0,340.0
13243,575.0,484.0,331.0,272.0
13254,717.0,537.0,173.0,231.0
13254,248.0,309.0,115.0,141.0
13254,170.0,565.0,233.0,198.0
13256,277.0,402.0,278.0,286.0
13261,190.0,532.0,191.0,156.0
13261,600.0,430.0,229.0,229.0
13263,662.0,195.0,297.0,522.0
13263,246.0,218.0,261.0,463.0
13264,586.0,328.0,228.0,255.0
13268,572.0,183.0,217.0,498.0
13268,246.0,357.0,183.0,280.0
13270,187.0,356.0,251.0,343.0
13270,599.0,372.0,172.0,309.0
13280,209.0,291.0,217.0,470.0
13280,619.0,284.0,201.0,491.0
13284,277.0,264.0,218.0,513.0
13284,610.0,264.0,210.0,553.0
13285,281.0,403.0,189.0,306.0
13285,640.0,350.0,217.0,346.0
13304,184.0,620.0,152.0,185.0
13304,609.0,452.0,137.0,301.0
13317,628.0,501.0,182.0,157.0
13319,135.0,644.0,334.0,227.0
13320,211.0,399.0,174.0,316.0
13320,512.0,354.0,188.0,575.0
13323,138.0,561.0,273.0,276.0
13329,260.0,493.0,165.0,155.0
13330,177.0,520.0,265.0,208.0
13330,668.0,569.0,235.0,254.0
13332,257.0,590.0,108.0,104.0
13333,534.0,272.0,241.0,376.0
13338,595.0,673.0,285.0,196.0
13338,149.0,648.0,261.0,197.0
13340,578.0,366.0,185.0,320.0
13340,132.0,312.0,174.0,356.0
13345,153.0,477.0,215.0,149.0
13345,632.0,542.0,206.0,134.0
13346,278.0,538.0,183.0,57.0
13356,622.0,48.0,242.0,692.0
13356,308.0,351.0,153.0,164.0
13371,205.0,476.0,243.0,274.0
13371,558.0,334.0,246.0,433.0
13378,682.0,282.0,302.0,577.0
13382,189.0,147.0,278.0,502.0
13382,572.0,164.0,246.0,426.0
13384,234.0,573.0,189.0,262.0
13405,242.0,610.0,142.0,218.0
13410,143.0,218.0,194.0,460.0
13410,532.0,210.0,143.0,366.0
13415,172.0,238.0,325.0,295.0
13415,667.0,264.0,243.0,256.0
13416,612.0,375.0,226.0,364.0
13426,273.0,343.0,123.0,181.0
13427,144.0,130.0,262.0,370.0
13429,251.0,604.0,193.0,162.0
13429,598.0,602.0,223.0,235.0
13431,556.0,244.0,245.0,422.0
13431,237.0,180.0,216.0,416.0
13452,188.0,375.0,135.0,129.0
13454,176.0,391.0,139.0,352.0
13455,347.0,315.0,240.0,342.0
13457,651.0,403.0,205.0,276.0
13457,243.0,543.0,153.0,101.0
13460,336.0,516.0,170.0,147.0
13463,734.0,488.0,221.0,87.0
13467,650.0,284.0,115.0,134.0
13475,386.0,198.0,144.0,144.0
13479,614.0,575.0,138.0,155.0
13479,185.0,572.0,190.0,148.0
13482,203.0,412.0,218.0,303.0
13490,598.0,377.0,245.0,249.0
13490,222.0,429.0,202.0,272.0
13494,156.0,387.0,271.0,245.0
13496,600.0,343.0,309.0,287.0
13520,183.0,172.0,286.0,284.0
13525,236.0,469.0,105.0,109.0
13538,111.0,480.0,208.0,249.0
13542,637.0,481.0,301.0,364.0
13542,202.0,498.0,323.0,357.0
13543,308.0,182.0,207.0,470.0
13543,651.0,198.0,199.0,507.0
13548,674.0,171.0,186.0,345.0
13548,422.0,315.0,125.0,202.0
13550,204.0,641.0,159.0,116.0
13553,336.0,413.0,171.0,368.0
13553,591.0,506.0,176.0,316.0
13554,644.0,348.0,207.0,590.0
13554,272.0,274.0,195.0,563.0
13563,577.0,476.0,261.0,295.0
13567,220.0,610.0,179.0,199.0
13568,747.0,577.0,186.0,170.0
13568,158.0,354.0,124.0,396.0
13571,265.0,643.0,125.0,102.0
13577,704.0,410.0,187.0,227.0
13577,382.0,468.0,193.0,158.0
13578,640.0,160.0,278.0,240.0
13581,131.0,200.0,255.0,655.0
13581,559.0,239.0,297.0,735.0
13583,261.0,393.0,233.0,358.0
13583,709.0,313.0,251.0,506.0
13590,662.0,468.0,156.0,165.0
13591,151.0,476.0,262.0,179.0
13591,646.0,483.0,260.0,217.0
13598,622.0,307.0,213.0,466.0
13598,288.0,254.0,213.0,481.0
13601,169.0,239.0,123.0,152.0
13601,518.0,499.0,235.0,240.0
13601,211.0,480.0,173.0,200.0
13604,209.0,353.0,207.0,143.0
13606,359.0,444.0,91.0,109.0
13612,562.0,194.0,289.0,577.0
13612,159.0,175.0,292.0,576.0
13615,157.0,281.0,201.0,438.0
13615,489.0,203.0,356.0,537.0
13616,244.0,479.0,217.0,195.0
13617,598.0,531.0,268.0,201.0
13617,91.0,489.0,331.0,242.0
13622,234.0,490.0,147.0,226.0
13622,636.0,464.0,157.0,249.0
13626,672.0,328.0,320.0,445.0
13626,288.0,419.0,183.0,315.0
13627,561.0,197.0,238.0,614.0
13635,305.0,614.0,232.0,347.0
13635,689.0,584.0,207.0,332.0
13638,519.0,260.0,191.0,379.0
13638,163.0,224.0,219.0,361.0
13643,428.0,236.0,336.0,537.0
13643,46.0,192.0,295.0,531.0
13645,591.0,301.0,234.0,448.0
13645,255.0,316.0,225.0,375.0
13647,315.0,149.0,223.0,413.0
13647,631.0,293.0,222.0,414.0
13649,293.0,375.0,114.0,204.0
13649,580.0,192.0,246.0,300.0
13654,486.0,511.0,205.0,141.0
13654,213.0,347.0,126.0,198.0
13655,552.0,318.0,267.0,530.0
13655,263.0,308.0,183.0,511.0
13658,301.0,340.0,139.0,270.0
13658,604.0,389.0,231.0,282.0
13660,552.0,340.0,218.0,358.0
13660,147.0,290.0,216.0,443.0
13662,448.0,298.0,272.0,413.0
13662,90.0,277.0,259.0,359.0
13664,189.0,383.0,161.0,213.0
13667,569.0,206.0,273.0,469.0
13670,153.0,207.0,226.0,647.0
13670,454.0,191.0,266.0,671.0
13672,143.0,334.0,270.0,589.0
13672,591.0,365.0,239.0,549.0
13674,615.0,246.0,240.0,400.0
13674,209.0,222.0,250.0,425.0
13683,534.0,564.0,181.0,113.0
13683,157.0,606.0,145.0,116.0
13689,609.0,420.0,192.0,416.0
13689,85.0,369.0,266.0,331.0
13694,588.0,447.0,198.0,284.0
13694,198.0,432.0,161.0,272.0
13698,757.0,587.0,246.0,182.0
13707,579.0,340.0,173.0,311.0
13707,185.0,528.0,191.0,250.0
13709,590.0,321.0,177.0,223.0
13710,254.0,421.0,190.0,242.0
13710,637.0,399.0,214.0,263.0
13711,593.0,438.0,175.0,264.0
13712,124.0,521.0,306.0,379.0
13716,630.0,257.0,104.0,161.0
13722,229.0,318.0,250.0,301.0
13722,604.0,216.0,196.0,328.0
13734,564.0,288.0,306.0,548.0
13734,207.0,353.0,256.0,439.0
13735,534.0,442.0,223.0,238.0
13735,222.0,383.0,183.0,210.0
13736,130.0,416.0,219.0,205.0
13736,562.0,318.0,281.0,298.0
13739,592.0,490.0,244.0,471.0
13741,225.0,525.0,122.0,134.0
13744,87.0,104.0,310.0,793.0
13744,549.0,82.0,280.0,942.0
13745,505.0,348.0,262.0,413.0
13745,154.0,359.0,231.0,377.0
13747,244.0,331.0,121.0,306.0
13748,604.0,149.0,310.0,628.0
13748,210.0,182.0,270.0,611.0
13753,523.0,588.0,194.0,226.0
13754,115.0,577.0,354.0,210.0
13754,583.0,334.0,339.0,269.0
13761,740.0,331.0,150.0,334.0
13764,529.0,156.0,302.0,534.0
13773,569.0,342.0,286.0,229.0
13775,668.0,524.0,281.0,317.0
13775,55.0,537.0,314.0,369.0
13779,620.0,291.0,300.0,549.0
13779,310.0,300.0,240.0,513.0
13783,453.0,225.0,198.0,638.0
13783,62.0,200.0,269.0,631.0
13787,666.0,131.0,227.0,589.0
13787,246.0,92.0,258.0,548.0
13795,137.0,155.0,294.0,604.0
13795,486.0,129.0,397.0,649.0
13801,176.0,595.0,124.0,117.0
13801,578.0,217.0,107.0,183.0
13801,675.0,470.0,168.0,172.0
13803,627.0,548.0,249.0,236.0
13803,186.0,349.0,290.0,395.0
13805,592.0,451.0,260.0,272.0
13807,168.0,365.0,300.0,488.0
13807,521.0,202.0,290.0,380.0
13808,125.0,248.0,204.0,220.0
13809,219.0,419.0,220.0,264.0
13810,637.0,460.0,266.0,420.0
13822,279.0,547.0,130.0,146.0
13823,170.0,402.0,174.0,198.0
13823,707.0,352.0,207.0,252.0
13825,176.0,502.0,256.0,239.0
13825,610.0,521.0,303.0,246.0
13827,286.0,395.0,150.0,210.0
13827,666.0,410.0,105.0,206.0
13829,544.0,346.0,297.0,520.0
13829,122.0,350.0,300.0,450.0
13832,195.0,629.0,160.0,134.0
13835,135.0,383.0,296.0,332.0
13835,579.0,332.0,235.0,483.0
13836,547.0,299.0,119.0,165.0
13836,288.0,322.0,94.0,135.0
13837,363.0,288.0,109.0,239.0
13838,208.0,349.0,166.0,226.0
13841,637.0,508.0,155.0,156.0
13842,65.0,445.0,265.0,255.0
13855,633.0,252.0,220.0,392.0
13856,633.0,199.0,211.0,308.0
13859,246.0,360.0,204.0,211.0
13877,151.0,177.0,290.0,553.0
13877,537.0,206.0,270.0,603.0
13880,296.0,356.0,339.0,354.0
13884,260.0,518.0,143.0,159.0
13884,619.0,641.0,135.0,117.0
13886,402.0,251.0,225.0,564.0
13886,759.0,281.0,213.0,534.0
13888,620.0,210.0,205.0,401.0
13888,215.0,171.0,180.0,403.0
13889,592.0,307.0,188.0,430.0
13889,200.0,139.0,221.0,384.0
13895,608.0,282.0,148.0,404.0
13895,254.0,209.0,169.0,418.0
13898,548.0,439.0,282.0,202.0
13905,615.0,155.0,318.0,664.0
13905,195.0,326.0,270.0,470.0
13906,226.0,149.0,196.0,355.0
13906,626.0,120.0,244.0,394.0
13910,181.0,445.0,245.0,483.0
13910,607.0,349.0,310.0,609.0
13916,253.0,331.0,217.0,465.0
13916,698.0,321.0,209.0,519.0
13919,311.0,374.0,138.0,217.0
13919,557.0,349.0,178.0,199.0
13926,168.0,542.0,219.0,160.0
13933,288.0,193.0,145.0,260.0
13933,645.0,198.0,171.0,377.0
13933,188.0,479.0,185.0,187.0
13940,298.0,366.0,222.0,161.0
13943,596.0,495.0,148.0,153.0
13947,748.0,297.0,237.0,400.0
13948,591.0,450.0,223.0,176.0
13951,128.0,362.0,271.0,232.0
13956,125.0,455.0,266.0,407.0
13960,205.0,471.0,166.0,86.0
13961,248.0,668.0,162.0,240.0
13961,579.0,762.0,224.0,211.0
13964,552.0,192.0,229.0,605.0
13964,125.0,109.0,255.0,626.0
13967,300.0,240.0,132.0,393.0
13967,576.0,526.0,235.0,404.0
13969,513.0,472.0,320.0,342.0
13970,169.0,508.0,232.0,226.0
13972,147.0,438.0,233.0,255.0
13972,570.0,605.0,164.0,192.0
13976,305.0,235.0,126.0,325.0
13976,624.0,356.0,135.0,288.0
13979,143.0,413.0,134.0,217.0
13981,628.0,209.0,223.0,283.0
13981,213.0,475.0,139.0,267.0
13984,242.0,184.0,183.0,203.0
13987,208.0,377.0,169.0,374.0
13987,612.0,364.0,225.0,396.0
13995,152.0,496.0,256.0,282.0
13995,631.0,471.0,255.0,344.0
13998,228.0,269.0,178.0,389.0
13998,659.0,361.0,159.0,208.0
13999,199.0,247.0,273.0,531.0
13999,642.0,528.0,311.0,364.0
14000,563.0,252.0,231.0,529.0
14000,202.0,273.0,246.0,476.0
14001,739.0,478.0,123.0,116.0
14017,529.0,139.0,371.0,577.0
14017,219.0,148.0,278.0,584.0
14019,211.0,626.0,177.0,109.0
14029,608.0,186.0,195.0,354.0
14032,175.0,425.0,142.0,421.0
14040,198.0,228.0,222.0,354.0
14040,503.0,220.0,209.0,405.0
14042,298.0,321.0,143.0,268.0
14042,787.0,320.0,172.0,219.0
14046,633.0,290.0,194.0,348.0
14046,241.0,285.0,197.0,318.0
14047,568.0,512.0,206.0,135.0
14049,622.0,198.0,154.0,132.0
14049,132.0,390.0,236.0,210.0
14049,681.0,380.0,176.0,243.0
14056,639.0,551.0,193.0,269.0
14056,260.0,384.0,222.0,394.0
14060,604.0,584.0,222.0,171.0
14060,184.0,580.0,227.0,190.0
14068,196.0,373.0,175.0,185.0
14068,577.0,392.0,200.0,214.0
14070,208.0,398.0,290.0,374.0
14073,565.0,176.0,299.0,488.0
14073,232.0,159.0,216.0,534.0
14082,744.0,588.0,137.0,142.0
14082,220.0,608.0,175.0,126.0
14084,631.0,387.0,195.0,432.0
14084,274.0,343.0,193.0,393.0
14089,571.0,51.0,187.0,254.0
14089,576.0,381.0,230.0,338.0
14092,114.0,251.0,310.0,249.0
14094,268.0,189.0,211.0,256.0
14094,221.0,502.0,169.0,237.0
14100,539.0,225.0,293.0,399.0
14102,628.0,454.0,170.0,248.0
14102,132.0,489.0,109.0,120.0
14103,293.0,306.0,111.0,399.0
14108,695.0,448.0,161.0,247.0
14108,233.0,566.0,113.0,150.0
14108,239.0,329.0,126.0,156.0
14115,165.0,209.0,282.0,305.0
14124,599.0,540.0,194.0,133.0
14127,525.0,394.0,269.0,517.0
14127,150.0,490.0,200.0,326.0
14129,201.0,542.0,213.0,87.0
14136,200.0,527.0,149.0,93.0
14140,637.0,570.0,210.0,152.0
14143,590.0,154.0,279.0,529.0
14147,106.0,630.0,200.0,123.0
14168,624.0,525.0,149.0,130.0
14168,212.0,576.0,186.0,120.0
14173,397.0,230.0,349.0,282.0
14173,6.0,216.0,281.0,408.0
14176,612.0,292.0,274.0,418.0
14176,197.0,129.0,297.0,521.0
14180,99.0,623.0,218.0,232.0
14180,549.0,561.0,273.0,298.0
14181,582.0,412.0,228.0,372.0
14181,144.0,366.0,247.0,448.0
14200,240.0,495.0,187.0,217.0
14200,600.0,643.0,313.0,233.0
14203,235.0,307.0,262.0,287.0
14203,721.0,498.0,246.0,310.0
14210,243.0,153.0,202.0,242.0
14210,149.0,502.0,249.0,205.0
14217,69.0,496.0,348.0,393.0
14226,265.0,434.0,129.0,154.0
14247,240.0,378.0,193.0,345.0
14247,578.0,607.0,199.0,239.0
14249,479.0,667.0,266.0,249.0
14249,72.0,686.0,217.0,205.0
14252,216.0,552.0,197.0,295.0
14254,187.0,96.0,205.0,448.0
14262,598.0,554.0,156.0,130.0
14262,616.0,378.0,101.0,136.0
14264,637.0,241.0,210.0,213.0
14273,127.0,344.0,240.0,638.0
14273,498.0,330.0,304.0,658.0
14277,241.0,445.0,193.0,186.0
14277,314.0,92.0,184.0,275.0
14277,677.0,339.0,189.0,198.0
14282,597.0,420.0,127.0,202.0
14282,255.0,489.0,181.0,213.0
14289,215.0,326.0,164.0,341.0
14291,527.0,653.0,184.0,252.0
14292,600.0,486.0,222.0,265.0
14292,188.0,418.0,266.0,297.0
14294,402.0,423.0,142.0,205.0
14297,623.0,238.0,238.0,456.0
14297,257.0,277.0,239.0,270.0
14308,524.0,227.0,254.0,482.0
14308,157.0,174.0,202.0,531.0
14309,482.0,84.0,366.0,509.0
14309,49.0,113.0,178.0,428.0
14317,239.0,474.0,178.0,148.0
14322,606.0,147.0,307.0,738.0
14322,203.0,199.0,312.0,582.0
14323,255.0,447.0,256.0,352.0
14323,597.0,482.0,256.0,333.0
14324,335.0,609.0,92.0,87.0
14328,196.0,45.0,251.0,561.0
14330,344.0,550.0,115.0,144.0
14332,126.0,285.0,313.0,451.0
14332,580.0,271.0,285.0,472.0
14333,659.0,619.0,207.0,178.0
14337,592.0,324.0,253.0,540.0
14337,203.0,329.0,254.0,536.0
14339,576.0,224.0,182.0,135.0
14339,168.0,362.0,153.0,170.0
14340,602.0,354.0,251.0,240.0
14341,245.0,483.0,195.0,91.0
14341,678.0,475.0,208.0,145.0
14342,533.0,108.0,188.0,715.0
14342,138.0,79.0,274.0,591.0
14343,147.0,63.0,279.0,463.0
14343,600.0,106.0,246.0,561.0
14346,563.0,341.0,262.0,233.0
14346,195.0,410.0,212.0,244.0
14349,317.0,287.0,212.0,272.0
14351,289.0,536.0,396.0,135.0
14363,576.0,206.0,219.0,611.0
14363,160.0,264.0,317.0,501.0
14365,538.0,116.0,253.0,631.0
14365,210.0,118.0,211.0,532.0
14366,564.0,356.0,274.0,496.0
14366,195.0,320.0,281.0,515.0
14371,627.0,599.0,171.0,308.0
14371,177.0,506.0,254.0,235.0
14372,776.0,337.0,65.0,69.0
14378,522.0,331.0,238.0,403.0
14403,511.0,248.0,303.0,388.0
14403,77.0,266.0,282.0,279.0
14405,238.0,494.0,205.0,250.0
14409,669.0,528.0,184.0,254.0
14413,270.0,213.0,188.0,307.0
14413,638.0,239.0,174.0,335.0
14418,310.0,351.0,200.0,202.0
14419,147.0,315.0,218.0,276.0
14419,540.0,211.0,177.0,558.0
14430,309.0,230.0,233.0,441.0
14438,604.0,413.0,185.0,166.0
14440,299.0,530.0,168.0,157.0
14441,544.0,192.0,184.0,363.0
14442,160.0,397.0,287.0,402.0
14454,147.0,236.0,209.0,292.0
14454,594.0,289.0,184.0,227.0
14464,405.0,324.0,91.0,210.0
14464,626.0,425.0,181.0,173.0
14468,582.0,156.0,332.0,607.0
14468,243.0,174.0,259.0,621.0
14469,198.0,265.0,171.0,319.0
14469,554.0,251.0,169.0,373.0
14483,190.0,315.0,156.0,270.0
14487,257.0,621.0,183.0,176.0
14494,69.0,366.0,341.0,414.0
14494,542.0,87.0,270.0,703.0
14495,151.0,512.0,116.0,200.0
14503,249.0,257.0,158.0,188.0
14503,225.0,546.0,182.0,174.0
14503,635.0,246.0,178.0,157.0
14505,268.0,307.0,156.0,389.0
14507,271.0,538.0,214.0,155.0
14507,756.0,330.0,214.0,381.0
14509,214.0,374.0,193.0,251.0
14509,655.0,478.0,163.0,141.0
14509,633.0,128.0,90.0,195.0
14509,342.0,157.0,148.0,113.0
14527,183.0,504.0,223.0,149.0
14539,232.0,477.0,219.0,338.0
14544,579.0,377.0,197.0,324.0
14544,150.0,354.0,217.0,327.0
14550,214.0,127.0,272.0,528.0
14550,640.0,277.0,308.0,503.0
14553,585.0,521.0,208.0,238.0
14553,169.0,521.0,224.0,223.0
14556,552.0,473.0,280.0,428.0
14556,281.0,511.0,220.0,427.0
14557,266.0,310.0,221.0,290.0
14557,634.0,314.0,220.0,309.0
14570,267.0,416.0,234.0,437.0
14570,648.0,566.0,181.0,202.0
14577,660.0,278.0,328.0,550.0
14577,330.0,425.0,201.0,293.0
14585,550.0,623.0,144.0,93.0
14586,135.0,498.0,198.0,193.0
14587,549.0,384.0,288.0,305.0
14587,195.0,421.0,256.0,341.0
14594,236.0,358.0,226.0,227.0
14594,629.0,356.0,195.0,228.0
14596,164.0,371.0,151.0,316.0
14597,548.0,414.0,202.0,219.0
14597,273.0,365.0,163.0,235.0
14605,215.0,196.0,201.0,651.0
14605,583.0,238.0,196.0,393.0
14616,600.0,528.0,308.0,256.0
14619,658.0,278.0,147.0,266.0
14619,251.0,383.0,146.0,179.0
14622,134.0,256.0,290.0,602.0
14622,577.0,222.0,278.0,655.0
14632,245.0,315.0,145.0,290.0
14632,641.0,179.0,184.0,283.0
14634,527.0,559.0,149.0,224.0
14634,122.0,264.0,210.0,411.0
14639,575.0,463.0,231.0,318.0
14641,627.0,498.0,324.0,239.0
14641,187.0,503.0,313.0,202.0
14645,223.0,423.0,204.0,129.0
14658,280.0,176.0,222.0,473.0
14658,707.0,320.0,199.0,405.0
14660,583.0,392.0,306.0,316.0
14660,148.0,402.0,307.0,305.0
14667,248.0,645.0,131.0,45.0
14674,42.0,247.0,326.0,538.0
14674,425.0,275.0,296.0,467.0
14681,571.0,137.0,291.0,586.0
14681,236.0,175.0,219.0,565.0
14692,184.0,556.0,159.0,180.0
14692,558.0,633.0,204.0,202.0
14708,214.0,469.0,182.0,101.0
14717,674.0,159.0,213.0,595.0
14717,303.0,172.0,225.0,606.0
14720,125.0,215.0,266.0,520.0
14720,583.0,486.0,296.0,303.0
14723,577.0,511.0,195.0,86.0
14724,152.0,383.0,215.0,240.0
14724,510.0,380.0,274.0,282.0
